,Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
88463,UZB,Uzbekistan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",0.00924511309485215,CTS
88464,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",20.8965572921861,CTS
88465,ALB,Albania,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",1.63541743508089,CTS/GSH 2023 Revision
88466,ARE,United Arab Emirates,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS
88467,ARG,Argentina,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",2.5209227650053,CTS
88468,ARM,Armenia,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.673615065152758,CTS
88469,ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",2.17116368945846,CTS
88470,AUS,Australia,Oceania,Australia and New Zealand,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.149858994517133,CTS
88471,AUT,Austria,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.101352036162407,CTS/GSH 2023 Revision
88472,AZE,Azerbaijan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.185678282276529,CTS
88473,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",19.5275325850251,CTS
88474,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.624867587582631,CTS
88475,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",23.3876045695781,CTS/MoI
88476,BMU,Bermuda,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,GSH 2023 Revision/CTS
88477,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.271708789312335,CTS
88478,BRB,Barbados,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",11.0643355420364,CTS
88479,BTN,Bhutan,Asia,Southern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS
88480,CAN,Canada,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.703576259471462,CTS
88481,CHE,Switzerland,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.1282710726925,CTS
88482,CHL,Chile,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",1.85404164797306,CTS
88483,COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",16.149469527286,CTS/GSH 2023 Revision
88484,CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",7.4736475254753,CTS
88485,CYP,Cyprus,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.162755515987881,CTS
88486,CZE,Czechia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0854143511864196,CTS
88487,DEU,Germany,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.04810690836732,WHO
88488,DMA,Dominica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",9.80007840062721,CTS
88489,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",4.26396791805242,CTS/NGO
88490,DZA,Algeria,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0842985339852701,CTS
88491,ECU,Ecuador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",3.75928123004143,CTS
88492,ESP,Spain,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.11245163836945,CTS
88493,FIN,Finland,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0905544959673366,CTS
88494,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.264037974997716,CTS
88495,GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0183039554847803,CTS
88496,GRC,Greece,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.236428440109461,CTS
88497,GRD,Grenada,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS
88498,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",6.19653370581126,CTS
88499,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",4.13143988191594,CTS
88500,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88501,HND,Honduras,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",30.1943130060773,CTS
88502,HRV,Croatia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.363217936573431,CTS
88503,HUN,Hungary,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0307005999715917,CTS
88504,ISL,Iceland,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88505,JAM,Jamaica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",39.7686664844677,CTS
88506,JOR,Jordan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.448653311005353,CTS
88507,JPN,Japan,Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.00317986061987233,WHO
88508,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",18.863376754032,CTS
88509,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",17.3588265433257,CTS
88510,LKA,Sri Lanka,Asia,Southern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0739041492745569,CTS
88511,LTU,Lithuania,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0701980251189593,WHO
88512,MAR,Morocco,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0936525393830964,CTS
88513,MDA,Republic of Moldova,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.289436438310965,CTS
88514,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",20.6794864986185,CTS
88515,MKD,North Macedonia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.567597021250833,CTS
88516,MLT,Malta,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.595670074230419,CTS
88517,MNE,Montenegro,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",2.06219582611565,CTS
88518,MNG,Mongolia,Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0,CTS
88519,NIC,Nicaragua,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",3.28635200521495,CTS/MoH
88520,NLD,Netherlands,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.190056453677886,CTS
88521,NZL,New Zealand,Oceania,Australia and New Zealand,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",1.23007827734192,CTS/NP
88522,OMN,Oman,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.0651781710483778,CTS
88523,PAN,Panama,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",8.62367963195553,CTS/PPR
88524,PER,Peru,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",2.28790001578377,CTS
88525,PHL,Philippines,Asia,South-eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",1.10345272441164,CTS
88526,PRY,Paraguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",5.35985532678502,CTS
88527,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",27.9289712441465,CTS
88528,SRB,Serbia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.351301219717835,CTS/GSH 2023 Revision
88529,SUR,Suriname,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",1.66583236229189,CTS
88530,SVK,Slovakia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.275031335236795,GSH 2023 Revision/CTS
88531,SVN,Slovenia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.283969630394595,CTS
88532,SWE,Sweden,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.438258101298393,CTS
88533,TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",28.4876854906889,CTS/NGO
88534,URY,Uruguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",7.17533993172927,CTS
88535,USA,United States of America,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",3.15177386017468,CTS/NSO
88536,UZB,Uzbekistan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.012129685257714,CTS
88537,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",9.53075335839922,CTS
88538,ALB,Albania,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",1.4301415944823,CTS/GSH 2023 Revision
88539,ARG,Argentina,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",2.68451714396153,CTS
88540,ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",3.23750323750324,CTS
88541,AUS,Australia,Oceania,Australia and New Zealand,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0779118046941161,CTS
88542,AUT,Austria,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.134713745079159,CTS/GSH 2023 Revision
88543,AZE,Azerbaijan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.175012987422108,CTS
88544,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",14.2691431010538,CTS
88545,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.361619186067536,CTS
88546,BLZ,Belize,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",20.0040261267774,CTS/MoI
88547,BMU,Bermuda,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",3.12351145157386,GSH 2023 Revision/CTS
88548,BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.18431385230864,CTS
88549,BRA,Brazil,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",15.9449293267298,DATASUS
88550,BRB,Barbados,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",9.2627888832283,CTS
88551,BTN,Bhutan,Asia,Southern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0,CTS
88552,CAN,Canada,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.736367210227956,CTS
88553,CHE,Switzerland,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.104183391477312,CTS
88554,CHL,Chile,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",2.61653760573338,CTS
88555,COL,Colombia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",16.3437888095036,CTS/GSH 2023 Revision
88556,CRI,Costa Rica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",7.90536208022283,CTS
88557,CYP,Cyprus,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.242416994400975,CTS
88558,CZE,Czechia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.047479079293291,CTS
88559,DEU,Germany,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0648033791074002,WHO
88560,DMA,Dominica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",9.72296494871136,CTS
88561,DOM,Dominican Republic,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",4.40922559089078,CTS/NGO
88562,DZA,Algeria,Africa,Northern Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.133481648321609,CTS
88563,ECU,Ecuador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",4.58820021791393,CTS
88564,ESP,Spain,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0781187204820761,CTS
88565,GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.158268750890262,CTS
88566,GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0548847420417124,CTS
88567,GRC,Greece,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.256843646525305,CTS
88568,GRD,Grenada,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",1.61729862610482,CTS
88569,GTM,Guatemala,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",3.55359088631222,CTS
88570,GUY,Guyana,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",3.38684549210865,CTS
88571,HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88572,HND,Honduras,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",26.9617061770761,CTS
88573,HRV,Croatia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.268497657968156,CTS
88574,HUN,Hungary,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0717906527134354,CTS
88575,ISL,Iceland,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0,CTS/GSH 2023 Revision
88576,ITA,Italy,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.17142690325753,GSH 2023 Revision/CTS
88577,JAM,Jamaica,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",39.6392614475209,CTS
88578,JOR,Jordan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.311106853217316,CTS
88579,KAZ,Kazakhstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.1053782808935,CTS/WHO
88580,KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",12.5937975547043,CTS
88581,LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",22.3168830009513,CTS
88582,LTU,Lithuania,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.106372907246016,WHO
88583,MDA,Republic of Moldova,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.226915629851335,CTS
88584,MEX,Mexico,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",20.3455122752369,CTS
88585,MKD,North Macedonia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.189477194524867,CTS
88586,MLT,Malta,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.776159485251029,CTS
88587,MNE,Montenegro,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",1.90764608396027,CTS
88588,MNG,Mongolia,Asia,Eastern Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0607102799199231,CTS
88589,NLD,Netherlands,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.18354351168524,CTS
88590,PAN,Panama,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",9.36103485541742,CTS/PPR
88591,PER,Peru,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",2.93651753521329,CTS
88592,PRY,Paraguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",4.35131094573779,CTS
88593,SLV,El Salvador,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",14.7153914572226,CTS
88594,SRB,Serbia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.271812807955417,CTS/GSH 2023 Revision
88595,SUR,Suriname,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",2.14145108019734,CTS
88596,SVK,Slovakia,Europe,Eastern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.0549784750107254,GSH 2023 Revision/CTS
88597,SVN,Slovenia,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0,CTS
88598,SWE,Sweden,Europe,Northern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.462919653543216,CTS
88599,TJK,Tajikistan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.062871946506033,CTS
88600,TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",20.551369531409,CTS/NGO
88601,UGA,Uganda,Africa,Sub-Saharan Africa,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.56075257589803,CTS/NP
88602,URY,Uruguay,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",6.38653962410403,CTS
88603,USA,United States of America,Americas,Northern America,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",4.0542712247439,CTS/NSO
88604,VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",17.2030678804387,CTS
88605,ALB,Albania,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",1.75149139492278,CTS/GSH 2023 Revision
88606,ARE,United Arab Emirates,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0427115650638618,CTS
88607,ARG,Argentina,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",2.41845820307893,CTS
88608,ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",4.29094770943848,CTS
88609,AUS,Australia,Oceania,Australia and New Zealand,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.0964465651886771,CTS
88610,AUT,Austria,Europe,Western Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.179330340160514,CTS/GSH 2023 Revision
88611,AZE,Azerbaijan,Asia,Western Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.164840620452338,CTS
88612,BHS,Bahamas,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",25.4961014254527,CTS
88613,BIH,Bosnia and Herzegovina,Europe,Southern Europe,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2021,"Rate per 100,000 population",0.428011127066415,CTS
